"","Progress","Duration..in.seconds.","Finished","UserLanguage","I2_1","I2_2","E3","E4","Cnos","Cnos_3_TEXT","Calto.","Calto._3_TEXT","Cbajo","Cbajo_3_TEXT","Tnos.","Tnos._3_TEXT","Talto.","Talto._3_TEXT","Tbajo","Tbajo_3_TEXT","P0_time_First.Click","P0_time_Last.Click","P0_time_Page.Submit","P0_time_Click.Count","Cnos_deu_fac.","Cnos_deu_fac._4_TEXT","Cdeu_fac.","Cdeu_fac._4_TEXT","Tnos_deu_fac.","Tnos_deu_fac._4_TEXT","Tdeu_fac.","Tdeu_fac._4_TEXT","Cnos_deu.","Cnos_deu._4_TEXT","Calto_deu","Calto_deu_4_TEXT","Cbajo_deu.","Cbajo_deu._4_TEXT","Tnos_deu.","Tnos_deu._4_TEXT","Talto_deu","Talto_deu_4_TEXT","Tbajo_deu.","Tbajo_deu._4_TEXT","Cnos_deu_min.","Cnos_deu_min._4_TEXT","Calto_deu_min","Calto_deu_min_4_TEXT","Cbajo_deu_min.","Cbajo_deu_min._4_TEXT","Tnos_deu_min.","Tnos_deu_min._4_TEXT","Talto_deu_min","Talto_deu_min_4_TEXT","Tbajo_deu_min.","Tbajo_deu_min._4_TEXT","Cnos_deu.min.","Cnos_deu.min._4_TEXT","Calto_deu.min","Calto_deu.min_4_TEXT","Cbajo_deu.min.","Cbajo_deu.min._4_TEXT","Tnos_deu.min.","Tnos_deu.min._4_TEXT","Talto_deu.min.","Talto_deu.min._4_TEXT","Tbajo_deu.min.","Tbajo_deu.min._4_TEXT","Cnos_int_fac.","Cnos_int_fac._4_TEXT","Cint_fac.","Cint_fac._4_TEXT","Tnos_int_fac.","Tnos_int_fac._4_TEXT","Tint_fac.","Tint_fac._4_TEXT","Cnos_int.","Cnos_int._20_TEXT","Calto_int","Calto_int_20_TEXT","Cbajo_int.","Cbajo_int._20_TEXT","Tnos_int.","Tnos_int._20_TEXT","Talto_int","Talto_int_20_TEXT","Tbajo_int.","Tbajo_int._20_TEXT","Cnos_int_min.","Cnos_int_min._4_TEXT","Calto_int_min","Calto_int_min_4_TEXT","Cbajo_int_min.","Cbajo_int_min._4_TEXT","Tnos_int_min.","Tnos_int_min._4_TEXT","Talto_int_min","Talto_int_min_4_TEXT","Tbajo_int_min.","Tbajo_int_min._4_TEXT","Cnos_int.min.","Cnos_int.min._4_TEXT","Calto_int.min","Calto_int.min_4_TEXT","Cbajo_int.min.","Cbajo_int.min._4_TEXT","Tnos_int.min.","Tnos_int.min._4_TEXT","Talto_int.min.","Talto_int.min._4_TEXT","Tbajo_int.min.","Tbajo_int.min._4_TEXT","P1_time._First.Click","P1_time._Last.Click","P1_time._Page.Submit","P1_time._Click.Count","TC1._1","TC1._2","TC1._3","TC1._4","TC1._5","TC1._6","TC2.","TC2._8_TEXT","LF1.","LF2.","LF3.","PS1._1","PS1._2","DS1.","C1.","C1._10_TEXT","C2.","C3.","PA1","ticket","treat","fac","min","saldo","s","g","int","deuda","int2","deuda2","pago","prog","gse","LC1","LC2","LC3","LC","treat0","treat00","treat1","treat11","y0","Cnosy0","Cy0","op","Tnosy0","Ty0","less0","min0","otro0","total0","y1","op2","share_p0","share_p1","less1","min1","otro1","total1"
"389",100,563,"True","ES","Sí","Sí","Usé una sola tarjeta de crédito","Hace más de 6 meses, pero menos de un año","Total a pagar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.469","5.469","8.542","1","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"Total a pagar",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"0","0","7.684","0","Siempre5","Nunca1","Nunca1","Nunca1","Nunca1","Nunca1","De forma digital (aplicación o página Web) de su banco o casa comercial","NA","Falso","$100.000 recibidos hoy y luego colocados en una cuenta de ahorros a una tasa del 10% de interés compuesto anualmente","$ 1.000","Nada
1
","Mucho
7
","Compra en la tienda que está más lejos","Empleado/a","NA","De $2.000.001 a $3.000.001","Título universitario o técnico","No me endeudo más de lo que puedo pagar completamente a fin de mes","0ca0b63d9241af71_194fcf79a1c3965a_044bf447a47bf724_66c3e4da10c7bf23205b0bdd773b7001","Cint",282026,42304,"1000000",1,1,"9194","291220","39173","321199","0",100,"ABC1",1,1,1,3,"C",0,"I",0,282026,NA,NA,"total",NA,NA,0,0,0,1,282026,"total",1,1,0,0,0,1
"390",100,539,"True","ES","Sí","Sí","Usé una sola tarjeta de crédito","Hace menos de un mes","NA","NA","NA","NA","NA","NA","
Total a pagar
Al pagar el total, evitarás intereses adicionales y gastos de cobranza.

","NA","NA","NA","NA","NA","10.403","11.738","14.167","2","NA",NA,"NA","NA","Total a pagar
Al pagar el total, evitarás intereses adicionales y gastos de cobranza.",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"10.952","36.286","37.054","6","Siempre5","Nunca1","Nunca1","Nunca1","Nunca1","Nunca1","De forma automática pagando el monto total","NA","Falso","$100.000 recibidos hoy y luego colocados en una cuenta de ahorros a una tasa del 10% de interés compuesto anualmente","$ 2.000","Mucho
7
","3","Compra en la tienda que está más lejos","Empleado/a","NA","De $500.001 a $1.000.000","Título universitario o técnico","Si tengo el dinero para cubrir el total a pagar, lo hago de esa forma no crece mi deuda.","f32d96d97822b07f_194fcf79a1c3965a_b7898907d2975f55_afb213c5e7c527319ccf7e0e431d1ee9","Tdeu",282026,42304,"1000000",1,4,"9194","291220","39173","321199","0",100,"C2",1,1,0,2,"T",1,"D",1,282026,NA,NA,"total",NA,NA,0,0,0,1,282026,"total",1,1,0,0,0,1
"391",100,450,"True","ES","Sí","Sí","Usé 2 tarjetas de crédito","Hace menos de un mes","Total a pagar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","34.068","43.401","44.141","4","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"Total a pagar",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"5.578","9.84","10.565","2","Casi siempre4","Nunca1","Nunca1","Nunca1","Nunca1","Nunca1","De forma automática pagando el monto total","NA","Falso","No estoy seguro/a","No estoy seguro","5","5","Compra en la tienda que está más lejos","Pensionado/a","NA","De $250.000 a $500.000","Algún estudio universitario o técnico (incompleto)","No me gusta diferir las cuentas que se deben","aa8fc3cb0b07a4bc_194fcf79a1c3965a_044bf447a47bf724_e153858e45881ceb8ba7d60c4c415f19","Cint",282026,42304,"1000000",1,5,"9194","291220","39173","321199","0",100,"C3",1,0,0,1,"C",0,"I",0,282026,NA,NA,"total",NA,NA,0,0,0,1,282026,"total",1,1,0,0,0,1
"392",100,601,"True","ES","Sí","Sí","Usé una sola tarjeta de crédito","Hace menos de un mes","Total a pagar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.864","4.864","7.429","1","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"Total a pagar",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"17.462","22.588","23.845","3","Siempre5","Nunca1","Nunca1","Nunca1","Nunca1","Nunca1","De forma digital (aplicación o página Web) de su banco o casa comercial","NA","Falso","$100.000 recibidos hoy y luego colocados en una cuenta de ahorros a una tasa del 10% de interés compuesto anualmente","$ 1.000","Nada
1
","NA","Compra en la tienda","Pensionado/a","NA","De $500.001 a $1.000.000","Algún estudio universitario o técnico (incompleto)","No pago intereses y no incremento mi deuda","0d6df0cf0918a10a_194fcf79a1c3965a_044bf447a47bf724_bad653db05f6d6270e126b4ccceb46da","Cint",282026,42304,"1000000",1,4,"9194","291220","39173","321199","0",100,"C2",1,1,1,3,"C",0,"I",0,282026,NA,NA,"total",NA,NA,0,0,0,1,282026,"total",1,1,0,0,0,1
"393",100,308,"True","ES","Sí","Sí","Usé 2 tarjetas de crédito","Hace menos de un mes","Otro monto:","200000","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11.204","16.509","17.975","2","NA",NA,"NA","NA","NA",NA,"NA","NA","Otro monto:",2e+05,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"6.746","10.171","11.395","2","Casi siempre4","Casi siempre4","Casi nunca2","Nunca1","Nunca1","Nunca1","De forma presencial","NA","Falso","$100.000 recibidos hoy y luego colocados en una cuenta de ahorros a una tasa del 10% de interés compuesto anualmente","$ 12.000","4","4","Compra en la tienda","Trabajador/a independiente","NA","De $1.000.001 a $1.500.000","Algún estudio universitario o técnico (incompleto)","dependiendo de los gastos que tenga a futuro ","df11cc2c5d50104a_194fcf79a1c3965a_044bf447a47bf724_29b462ac7390cf3a88a27c954c751e34","Cdeu",282026,42304,"1000000",1,5,"2674","84700","29393","111419","200000",100,"C3",1,1,0,2,"C",0,"D",1,2e+05,2e+05,NA,"otro",NA,NA,0,0,1,0,2e+05,"otro",0.709154475119315,0.709154475119315,0,0,1,0
"394",100,423,"True","ES","Sí","Sí","Usé 2 tarjetas de crédito","Hace menos de un mes","NA","NA","NA","NA","NA","NA","
Total a pagar
Al pagar el total, evitarás intereses adicionales y gastos de cobranza.

","NA","NA","NA","NA","NA","17.894","33.305","35.505","3","NA",NA,"NA","NA","Total a pagar
Al pagar el total, evitarás intereses adicionales y gastos de cobranza.",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"7.688","9.037","14.604","2","Casi siempre4","Casi nunca2","Nunca1","Nunca1","Nunca1","Nunca1","De forma presencial","NA","Falso","Valdrían lo mismo","$ 12.000","Mucho
7
","Mucho
7
","Compra en la tienda","Empleado/a","NA","De $500.001 a $1.000.000","Algún estudio universitario o técnico (incompleto)","Mi ingreso y los cuanto sirve en caso de emergencia las tarjetas","7708b728817d6acd_194fcf79a1c3965a_044bf447a47bf724_49738e72006aa0e9dc88607f1317fae4","Tdeu",282026,42304,"1000000",1,5,"9194","291220","39173","321199","0",100,"C3",1,0,0,1,"T",1,"D",1,282026,NA,NA,"total",NA,NA,0,0,0,1,282026,"total",1,1,0,0,0,1
"395",100,215,"True","ES","Sí","Sí","Usé 2 tarjetas de crédito","Hace menos de un mes","NA","NA","NA","NA","NA","NA","
Total a pagar
Al pagar el total, evitarás intereses adicionales y gastos de cobranza.

","NA","NA","NA","NA","NA","5.146","5.862","7.751","2","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","Total a pagar
Al pagar el total, evitarás intereses adicionales y gastos de cobranza.",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"3.765","7.783","8.302","5","Casi siempre4","Casi nunca2","Nunca1","Nunca1","Nunca1","Nunca1","De forma digital (aplicación o página Web) de su banco o casa comercial","NA","Falso","$100.000 recibidos hoy y luego colocados en una cuenta de ahorros a una tasa del 10% de interés compuesto anualmente","$ 1.000","Nada
1
","Nada
1
","Compra en la tienda","Trabajador/a independiente","NA","Más de $3.000.000","Estudios de Postgrado","El interes que me ahorro en pagar","c36f3948f656dc50_194fcf79a1c3965a_044bf447a47bf724_b0f6a8d474b2f50da63799ed5a070ab2","Tint",282026,42304,"1000000",1,1,"9194","291220","39173","321199","0",100,"ABC1",1,1,1,3,"T",1,"I",0,282026,NA,NA,"total",NA,NA,0,0,0,1,282026,"total",1,1,0,0,0,1
"396",100,388,"True","ES","Sí","Sí","Usé 2 tarjetas de crédito","Hace menos de un mes","NA","NA","NA","NA","NA","NA","
Total a pagar
Al pagar el total, evitarás intereses adicionales y gastos de cobranza.

","NA","NA","NA","NA","NA","8.907","8.907","17.374","1","NA",NA,"NA","NA","Total a pagar
Al pagar el total, evitarás intereses adicionales y gastos de cobranza.",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"0","0","12.537","0","Casi siempre4","A veces3","A veces3","Nunca1","Nunca1","Nunca1","De forma digital (aplicación o página Web) de su banco o casa comercial","NA","Falso","$100.000 recibidos hoy y luego colocados en una cuenta de ahorros a una tasa del 10% de interés compuesto anualmente","$ 1.000","3","6","Compra en la tienda","Empleado/a","NA","De $1.000.001 a $1.500.000","Título universitario o técnico","El nivel de endeudamiento en la tarjeta y en general, los intereses por pago mínimo, los gastos de cobranzas, las molestias por las llamadas por cobranza, liberar cupo para una compra más significativa","44d3609328b2caa3_194fcf79a1c3965a_044bf447a47bf724_e4e5b0ef6a3394cc5e5ca91283f76725","Tdeu",282026,42304,"1000000",2,3,"9194","291220","39173","321199","0",100,"ABC1",1,1,1,3,"T",1,"D",1,282026,NA,NA,"total",NA,NA,0,0,0,1,282026,"total",1,1,0,0,0,1
"397",100,371,"True","ES","Sí","Sí","Usé una sola tarjeta de crédito","Hace menos de un mes","NA","NA","NA","NA","NA","NA","
Total a pagar
Al pagar el total, evitarás intereses adicionales y gastos de cobranza.

","NA","NA","NA","NA","NA","11.312","13.6","24.001","3","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","Otro monto:
A mayor monto, pagarás menos intereses adicionales. Pagarás gastos de cobranza si pagas menos que el mínimo.",50000,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"5.666","38.826","44.001","17","Casi nunca2","Casi siempre4","Casi nunca2","Nunca1","Nunca1","Casi nunca2","De forma presencial","NA","Verdadero","Valdrían lo mismo","$ 12.000","Nada
1
","Nada
1
","Compra en la tienda que está más lejos","Desempleado/a","NA","Menos de $250.000","Educación media completa","Monto total a pagar en menos cuotas menor interes","411f771a7dba61f8_194fcf79a1c3965a_044bf447a47bf724_a31bb8207e3a0509057928f490a0143f","Tint",282026,42304,"1000000",2,7,"9194","291220","39173","321199","0",100,"DE",0,0,0,0,"T",1,"I",0,282026,NA,NA,"total",NA,NA,0,0,0,1,50000,"otro",1,0.177288618779829,0,0,1,0
"398",100,868,"True","ES","Sí","Sí","Usé 3 o más tarjetas de crédito","Hace menos de un mes","Total a pagar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.59","7.59","12.147","1","Total a pagar",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"0","0","20.376","0","Siempre5","Nunca1","Nunca1","Nunca1","Casi nunca2","Casi nunca2","De forma digital (aplicación o página Web) de su banco o casa comercial","NA","Falso","Valdrían lo mismo","$ 1.000","Nada
1
","Mucho
7
","Compra en la tienda","Pensionado/a","NA","De $500.001 a $1.000.000","Título universitario o técnico","CONSIDERE QUE SI NO PAGO EL TOTAL DE LA TARJETA DE CREDITO ORIGINA INTERESES. ","9578350d0c2c0143_194fcf79a1c3965a_044bf447a47bf724_13584fab59b15f1184aa4628214fffb0","Cdeu",282026,42304,"1000000",1,3,"9194","291220","39173","321199","0",100,"ABC1",1,0,1,2,"C",0,"D",1,282026,NA,NA,"total",NA,NA,0,0,0,1,282026,"total",1,1,0,0,0,1
"399",100,220,"True","ES","Sí","Sí","Usé una sola tarjeta de crédito","Hace menos de un mes","Total a pagar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.943","3.943","6.105","1","Total a pagar",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"0","0","9.416","0","Siempre5","Nunca1","Nunca1","Nunca1","Nunca1","Nunca1","De forma digital (aplicación o página Web) de su banco o casa comercial","NA","Verdadero","No estoy seguro/a","$ 12.000","Nada
1
","Mucho
7
","Compra en la tienda","Empleado/a","NA","De $1.000.001 a $1.500.000","Título universitario o técnico","NUNCA MANTENER DEUDA","8dc236f6bd96dc4d_194fcf79a1c3965a_044bf447a47bf724_553d2688ba64075ea36306fe6d04cc82","Cdeu",282026,42304,"1000000",1,3,"9194","291220","39173","321199","0",100,"ABC1",0,0,0,0,"C",0,"D",1,282026,NA,NA,"total",NA,NA,0,0,0,1,282026,"total",1,1,0,0,0,1
"400",100,684,"True","ES","Sí","Sí","Usé 2 tarjetas de crédito","Hace más de un mes, pero menos de 6 meses","Total a pagar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","15.732","15.732","20.592","1","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"Total a pagar",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"7.647","7.647","13.491","1","A veces3","Nunca1","Nunca1","Nunca1","Nunca1","Nunca1","De forma presencial","NA","Verdadero","$120.000 recibidos en dos años más (a partir de hoy)","$ 1.000","Nada
1
","6","Compra en la tienda","Empleado/a","NA","De $250.000 a $500.000","Educación media completa","pagar de una es  conveniente por la famosa bicicleta o desvestir un santo para vestir otro resumen esclavo del sisstema  ya no para aparentar sino para sbrevivir","7c6a2c7179292c0b_194fcf79a1c3965a_044bf447a47bf724_0ca47e72e87499b000acce23f2197105","Cint",282026,42304,"1000000",1,6,"9194","291220","39173","321199","0",100,"DE",0,0,1,1,"C",0,"I",0,282026,NA,NA,"total",NA,NA,0,0,0,1,282026,"total",1,1,0,0,0,1
"401",100,380,"True","ES","Sí","Sí","Usé 2 tarjetas de crédito","Hace menos de un mes","Total a pagar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6.812","6.812","10.873","1","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"Total a pagar",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"0","0","5.94","0","Siempre5","Nunca1","Nunca1","Nunca1","Nunca1","Nunca1","De forma digital (aplicación o página Web) de su banco o casa comercial","NA","Falso","$100.000 recibidos hoy y luego colocados en una cuenta de ahorros a una tasa del 10% de interés compuesto anualmente","$ 12.000","4","Nada
1
","Compra en la tienda","Empleado/a","NA","De $1.000.001 a $1.500.000","Título universitario o técnico","siempre pago el total porque soy ordenada con mis finanzas","8f51993140b0987c_194fcf79a1c3965a_044bf447a47bf724_2373feafc38c652122377b964f3a6ee3","Cint",282026,42304,"1000000",2,4,"9194","291220","39173","321199","0",100,"C2",1,1,0,2,"C",0,"I",0,282026,NA,NA,"total",NA,NA,0,0,0,1,282026,"total",1,1,0,0,0,1
"402",100,425,"True","ES","Sí","Sí","Usé una sola tarjeta de crédito","Hace más de un mes, pero menos de 6 meses","Otro monto:","55000","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12.936","18.056","19.796","3","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NA","Otro monto:",55000,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"0","0","18.969","0","Casi nunca2","Casi siempre4","Nunca1","Nunca1","Nunca1","Nunca1","De forma digital (aplicación o página Web) de su banco o casa comercial","NA","Falso","$100.000 recibidos hoy y luego colocados en una cuenta de ahorros a una tasa del 10% de interés compuesto anualmente","$ 1.000","2","Mucho
7
","Compra en la tienda que está más lejos","Empleado/a","NA","De $500.001 a $1.000.000","Algún estudio universitario o técnico (incompleto)","DEJAR DINERO PARA OTRAS COSAS.","f58aa08add2af5f2_194fcf79a1c3965a_044bf447a47bf724_d1535b8f22f6ca180958a4164852f8c7","Cint",282026,42304,"1000000",1,3,"7401","234427","36484","263510","55000",100,"ABC1",1,1,1,3,"C",0,"I",0,55000,55000,NA,"otro",NA,NA,0,0,1,0,55000,"otro",0.195017480657812,0.195017480657812,0,0,1,0
"403",100,582,"True","ES","Sí","Sí","Usé una sola tarjeta de crédito","Hace menos de un mes","Pago mínimo","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","33.807","40.688","41.601","4","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"Pago mínimo",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"9.583","117.422","118.168","6","A veces3","Casi nunca2","A veces3","Nunca1","Nunca1","Nunca1","De forma digital (aplicación o página Web) de su banco o casa comercial","NA","Verdadero","Valdrían lo mismo","$ 12.000","4","6","Compra en la tienda que está más lejos","Dedicado/a a labores del hogar","NA","De $1.000.001 a $1.500.000","Título universitario o técnico","Es con lo que cuento en disponibilidad de dinero en el mes. Y así no me arriesgo, en quedar negativo para gastos básicos del hogar.","6b366db8aacb89fa_194fcf79a1c3965a_044bf447a47bf724_f7074fec9343946f860e48916b2e8248","Cdeu",282026,42304,"1000000",2,5,"9194","291220","39173","321199","0",100,"C3",0,0,0,0,"C",0,"D",1,42304,NA,NA,"min",NA,NA,0,1,0,0,42304,"min",0.150000354577238,0.150000354577238,0,1,0,0
